κ_m,κ_2
0.29315604096972303,0.09913476066936507
0.2875000697278624,0.09678182403869907
0.3181331535126011,0.10076740423581651
0.3588129868950913,0.1082375946277243
0.29260871429719665,0.099002676742688
0.3086072071987971,0.09913969535646477
0.3497617416021581,0.10490541735321995
0.35453880928247133,0.1054212989456073
0.3579740918417811,0.10743326766279844
0.33614752768486317,0.10452640431239847
0.30858410972655015,0.10119643991699728
0.291824632018886,0.09859595061905427
0.36777744951444724,0.10984037634088137
0.37048029903407353,0.11018683429260429
0.3815247155290734,0.11194874140619979
0.3558455471711586,0.10510956680328047
0.36087396620890455,0.10592373381204492
0.36312268158843086,0.1106184483355658
0.34314033624112017,0.10277771779520894
0.3013083360996984,0.10047289301206663
0.2628411525915585,0.09463620378614657
0.26675428561302067,0.09460953948740894
0.2735942879324326,0.0946386404995052
0.26578359770354343,0.09599218745751634
0.29706930512344504,0.09684382774767276
0.34670796442267127,0.10239055121432078
0.33928882078555583,0.10494095833657392
0.31789882649182066,0.09946235054278818
0.3178782509296289,0.10256680055463986
0.26514289775474925,0.09608350004868976
0.26123222294171855,0.0984731167209628
0.2748101106522878,0.0960808476013856
0.26960277627265355,0.09478002924141711
